src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.16.253.130,184.22.41.10,1123,80,6,2013-01-05 22:44:01,213660.0,3903.3979219320418,28.08199943836001,14.040999719180006,14.040999719180006,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,42732.0,107550.0,55.0,52118.74938253987,107879.0,107605.0,274.0,53939.5,53665.5,106110.0,105569.0,541.0,53055.0,52514.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,107550.0,105357.0,106453.5,1096.5,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1124,80,6,2013-01-05 22:44:02,239172.0,3487.030254377603,25.086548592644625,12.543274296322313,12.543274296322313,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,47834.4,126350.0,112.0,58503.55484105218,126746.99999999999,126461.99999999999,285.0,63373.49999999999,63088.49999999999,112822.0,112203.0,619.0,56411.0,55792.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,126350.0,111981.0,119165.5,7184.5,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1125,80,6,2013-01-05 22:44:04,235533.0,3540.9050961011835,25.474137382022903,12.737068691011451,12.737068691011451,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,47106.6,123857.0,45.0,57678.09926687945,124113.0,123902.0,211.0,62056.5,61845.5,111676.0,111303.0,373.0,55838.0,55465.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,123857.0,111186.0,117521.5,6335.5,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1126,80,6,2013-01-05 22:44:05,213261.0,3910.700972048335,28.13453936725421,14.067269683627105,14.067269683627105,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,42652.2,107575.0,54.0,52013.244818603656,107896.0,107629.0,267.0,53948.0,53681.0,105686.0,105121.0,565.0,52843.0,52278.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,107575.0,104877.0,106226.0,1349.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1127,80,6,2013-01-05 22:44:06,214536.0,3887.459447365477,27.967334153708467,13.983667076854234,13.983667076854234,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,42907.2,107906.0,57.0,52320.575927258295,108239.0,107963.0,276.0,54119.5,53843.5,106630.0,106059.0,571.0,53315.0,52744.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,107906.0,105821.0,106863.5,1042.5,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1128,80,6,2013-01-05 22:44:07,213592.0,3904.640623244316,28.090939735570622,14.045469867785311,14.045469867785311,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,42718.4,108388.0,56.0,52111.24126174697,108717.0,108444.0,273.0,54358.5,54085.5,105204.0,104662.0,542.0,52602.0,52060.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,108388.0,104449.0,106418.5,1969.5,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1129,80,6,2013-01-05 22:44:09,9999077.0,82.80764314546232,0.6000553851120458,0.4000369234080306,0.2000184617040153,4,2,708,120,538.0,54.0,177.0,208.44903453842142,60.0,60.0,60.0,0.0,538,54,138.0,178.91152375778742,32009.333333333332,80,40,20,1,1999815.4,9890301.0,55.0,3945464.5463785175,9999077.0,9890529.0,296.0,3333025.6666666665,4637064.523991613,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,138.0,64240,64240,0.0,0.0,0.0,0.0,9890073.0,108197.0,4999135.0,4890938.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,60.0,0,4,2,708,120
172.16.253.130,184.22.41.10,1130,80,6,2013-01-05 22:44:20,213752.0,3901.717878663124,28.06991279613758,14.03495639806879,14.03495639806879,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,42750.4,107096.0,69.0,52124.628066203026,107458.0,107165.0,293.0,53729.0,53436.0,106656.0,106081.0,575.0,53328.0,52753.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,107096.0,105868.0,106482.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1131,80,6,2013-01-05 22:44:21,212774.0,3919.6518371605557,28.198934080291767,14.099467040145884,14.099467040145884,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,42554.8,106499.0,5.0,51855.92501691586,106901.0,106504.0,397.0,53450.5,53053.5,106275.0,105629.0,646.0,53137.5,52491.5,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,106499.0,105385.0,105942.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1132,80,6,2013-01-05 22:44:22,229348.0,3636.395346809216,26.161117602944,13.080558801472,13.080558801472,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,45869.6,121625.0,55.0,56133.92153626896,107510.0,107211.0,299.0,53755.0,53456.0,122192.0,121625.0,567.0,61096.0,60529.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,121412.0,107156.0,114284.0,7128.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1133,80,6,2013-01-05 22:44:23,214227.0,3893.0667002758755,28.00767410270414,14.00383705135207,14.00383705135207,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,42845.4,107557.0,68.0,52150.14531369975,107908.0,107625.0,283.0,53954.0,53671.0,106670.0,105868.0,802.0,53335.0,52533.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,107557.0,105417.0,106487.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1134,80,6,2013-01-05 22:44:24,216684.0,3848.922855402337,27.690092484908902,13.845046242454451,13.845046242454451,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,43336.8,110290.0,55.0,52862.74345283264,110621.0,110345.0,276.0,55310.5,55034.5,106394.0,105824.0,570.0,53197.0,52627.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,110290.0,105585.0,107937.5,2352.5,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1135,80,6,2013-01-05 22:44:26,213590.0,3904.6771852614825,28.09120277166534,14.04560138583267,14.04560138583267,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,42718.0,108400.0,56.0,52158.64198768982,108675.0,108456.0,219.0,54337.5,54118.5,105190.0,104767.0,423.0,52595.0,52172.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,108400.0,104619.0,106509.5,1890.5,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1136,80,6,2013-01-05 22:44:27,214315.0,3891.468166017311,27.996173856239647,13.998086928119823,13.998086928119823,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,42863.0,109243.0,122.0,52272.29422170028,109647.0,109365.0,282.0,54823.5,54541.5,105072.0,104470.0,602.0,52536.0,51934.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,109243.0,104272.0,106757.5,2485.5,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1137,80,6,2013-01-05 22:44:28,221081.0,3772.3730216526974,27.139374256494225,13.569687128247113,13.569687128247113,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,44216.2,112416.0,55.0,53941.42457666464,108433.0,108158.0,275.0,54216.5,53941.5,112978.0,112416.0,562.0,56489.0,55927.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,112184.0,108103.0,110143.5,2040.5,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1138,80,6,2013-01-05 22:44:29,213372.0,3908.6665541870534,28.11990326753276,14.05995163376638,14.05995163376638,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,42674.4,107490.0,26.0,52058.725080816184,107572.0,107546.0,26.0,53786.0,53760.0,105882.0,105365.0,517.0,52941.0,52424.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,107490.0,104930.0,106210.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1139,80,6,2013-01-05 22:44:30,216149.0,3858.449495486909,27.7586294639346,13.8793147319673,13.8793147319673,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,43229.8,109597.0,56.0,52732.84236374899,109926.0,109653.0,273.0,54963.0,54690.0,106552.0,106001.0,551.0,53276.0,52725.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,109597.0,105779.0,107688.0,1909.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1140,80,6,2013-01-05 22:44:32,217112.0,3841.3353476546667,27.635506098235012,13.817753049117506,13.817753049117506,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,43422.4,109447.0,67.0,52956.35375514443,109802.0,109514.0,288.0,54901.0,54613.0,107665.0,107101.0,564.0,53832.5,53268.5,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,109447.0,106892.0,108169.5,1277.5,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1141,80,6,2013-01-05 22:44:33,213472.0,3906.835556888023,28.10673062509369,14.053365312546845,14.053365312546845,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,42694.4,106752.0,58.0,52024.93819544623,107198.0,106810.0,388.0,53599.0,53211.0,106720.0,106070.0,650.0,53360.0,52710.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,106752.0,105866.0,106309.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1142,80,6,2013-01-05 22:44:34,216747.0,3847.804121856358,27.682044042132073,13.841022021066037,13.841022021066037,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,43349.4,109475.0,56.0,52873.0261611722,109816.0,109531.0,285.0,54908.0,54623.0,107272.0,106718.0,554.0,53636.0,53082.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,109475.0,106505.0,107990.0,1485.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1143,80,6,2013-01-05 22:44:35,9998912.0,82.80900962024668,0.6000652871032368,0.4000435247354912,0.2000217623677456,4,2,708,120,538.0,54.0,177.0,208.44903453842142,60.0,60.0,60.0,0.0,538,54,138.0,178.91152375778742,32009.333333333332,80,40,20,1,1999782.4,9884669.0,55.0,3942688.368786435,9998912.0,9884892.0,278.0,3332970.6666666665,4633139.568260047,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,138.0,64240,64240,0.0,0.0,0.0,0.0,9884446.0,113687.0,4999066.5,4885379.5,0.0,0.0,0.0,0.0,0.0,0.0,177.0,60.0,0,4,2,708,120
172.16.253.130,184.22.41.10,1144,80,6,2013-01-05 22:44:46,9999337.0,82.80549000398726,0.6000397826375888,0.40002652175839254,0.20001326087919627,4,2,708,120,538.0,54.0,177.0,208.44903453842142,60.0,60.0,60.0,0.0,538,54,138.0,178.91152375778742,32009.333333333332,80,40,20,1,1999867.4,9884385.0,117.0,3942506.609496532,9999337.0,9884602.0,281.0,3333112.3333333335,4632837.252182319,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,138.0,64240,64240,0.0,0.0,0.0,0.0,9884168.0,114337.0,4999252.5,4884915.5,0.0,0.0,0.0,0.0,0.0,0.0,177.0,60.0,0,4,2,708,120
172.16.253.130,184.22.41.10,1145,80,6,2013-01-05 22:44:57,215604.0,3868.202816274281,27.828797239383317,13.914398619691658,13.914398619691658,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,43120.8,108247.0,58.0,52557.477159391885,107154.0,106786.0,368.0,53577.0,53209.0,108876.0,108247.0,629.0,54438.0,53809.0,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,108044.0,106728.0,107386.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1146,80,6,2013-01-05 22:44:58,9999498.0,82.80415676866978,0.6000301215120999,0.4000200810080666,0.2000100405040333,4,2,708,120,538.0,54.0,177.0,208.44903453842142,60.0,60.0,60.0,0.0,538,54,138.0,178.91152375778742,32009.333333333332,80,40,20,1,1999899.6,9860382.0,13.0,3930606.448850386,9999498.0,9860886.0,13.0,3333166.0,4616141.810260238,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,138.0,64240,64240,0.0,0.0,0.0,0.0,9859878.0,138542.0,4999210.0,4860668.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,60.0,0,4,2,708,120
172.16.253.130,184.22.41.10,1147,80,6,2013-01-05 22:45:09,9998483.0,82.81256266575639,0.600091033809829,0.40006068920655263,0.20003034460327632,4,2,708,120,538.0,54.0,177.0,208.44903453842142,60.0,60.0,60.0,0.0,538,54,138.0,178.91152375778742,32009.333333333332,80,40,20,1,1999696.6,9866526.0,57.0,3933742.9676229027,9998483.0,9866743.0,284.0,3332827.6666666665,4620486.172887894,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,138.0,64240,64240,0.0,0.0,0.0,0.0,9866309.0,131399.0,4998854.0,4867455.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,60.0,0,4,2,708,120
172.16.253.130,184.22.41.10,1148,80,6,2013-01-05 22:45:20,210750.0,3957.2953736654804,28.469750889679716,14.234875444839858,14.234875444839858,3,3,654,180,538.0,54.0,218.0,226.29773897824668,60.0,60.0,60.0,0.0,538,54,139.0,178.45540993013725,31846.333333333332,60,60,20,1,42150.0,106543.0,63.0,51403.38649544405,106872.0,106606.0,266.0,53436.0,53170.0,104207.0,103649.0,558.0,52103.5,51545.5,0,0,0,0,1,0,0,0,0,0,0,1.0,139.0,64240,64240,0.0,0.0,0.0,0.0,106543.0,103420.0,104981.5,1561.5,0.0,0.0,0.0,0.0,0.0,0.0,218.0,60.0,0,3,3,654,180
172.16.253.130,184.22.41.10,1149,80,6,2013-01-05 22:45:22,9998138.0,82.81542023124705,0.600111740806138,0.4000744938707587,0.20003724693537936,4,2,708,120,538.0,54.0,177.0,208.44903453842142,60.0,60.0,60.0,0.0,538,54,138.0,178.91152375778742,32009.333333333332,80,40,20,1,1999627.6,9890591.0,55.0,3945698.0964930197,9998138.0,9890893.0,281.0,3332712.6666666665,4637538.303813949,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,138.0,64240,64240,0.0,0.0,0.0,0.0,9890289.0,106909.0,4998599.0,4891690.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,60.0,0,4,2,708,120
